Power,currentCPUFrequency,userTime1Sec,idleTime1Sec,systemTime1Sec,ioWaitTime1Sec,percentCPU,contextSwitches,interrupts,interruptsSoftware,numberOfProcesses,percentVirtualMemory,networkBytesSent,networkBytesReceived,networkConnections,systemCalls,cacheMemoryUsedBytes,sharedMemoryUsedByes,swapMemoryUsedBytes,swapMemoryOutBytes,swapMemoryInBytes,ioReadBytes,ioWriteBytes
68.7,1201.040313,0.001799732,31.99383484,0.001799732,0,0,485.3877064,313.8732517,157.1165991,397,2.2,893840549,1.12613E+12,10,157.1165991,2867425280,27533312,0,0,0,0,135168
68.7,1201.051219,0.00219198,31.99195105,0.00219198,0.00219198,0,492.9763474,324.6322679,184.783931,397,2.2,893841357,1.12613E+12,10,184.783931,2867425280,27533312,0,0,0,0,135168
69.8,1201.034469,0.002192931,31.99485626,0.004385861,0,0,480.0324905,311.1768405,157.0138251,397,2.2,893842123,1.12613E+12,10,157.0138251,2867429376,27533312,0,0,0,0,143360
68.3,1200.988938,0.001792988,31.99229158,0.001792988,0,0,487.872137,319.3312297,169.6167003,397,2.2,893842889,1.12613E+12,10,169.6167003,2867429376,27533312,0,0,0,0,143360
67.9,1201.027344,0.001786875,31.99400468,0.005360626,0,0,474.0580531,311.4523884,165.1072903,397,2.2,893843655,1.12613E+12,10,165.1072903,2867429376,27533312,0,0,0,0,143360
68.2,1200.901875,0.002196675,31.99237314,0.00439335,0,0,507.4319003,343.9992883,214.1758021,397,2.2,893844523,1.12613E+12,10,214.1758021,2867429376,27533312,0,0,0,0,143360
68.3,1200.864875,0.004381459,31.99121956,0.002190729,0,0,480.4269293,329.7047554,203.2996764,397,2.2,893845415,1.12613E+12,10,203.2996764,2867429376,27533312,0,0,0,0,143360
68.6,1200.909094,0.001803266,31.99354863,0.003606532,0,0,497.8817934,317.3748484,164.6382026,397,2.2,893846265,1.12613E+12,10,164.6382026,2867429376,27533312,0,0,0,0,143360
85,1200.995406,0.00438127,31.98984597,0.00438127,0,0,495.3026209,324.8712016,188.6136916,397,2.2,893847031,1.12613E+12,10,188.6136916,2867429376,27533312,0,0,0,0,143360
69.2,1201.065844,0.002196159,31.99363992,0.002196159,0,0,471.7348885,309.8779924,154.1703407,397,2.2,893847797,1.12613E+12,10,154.1703407,2867429376,27533312,0,0,0,0,143360
68.8,1200.937219,0.001801185,31.99265116,0.001801185,0,0,484.3386949,317.5489472,173.9944884,397,2.2,893848563,1.12613E+12,10,173.9944884,2867433472,27533312,0,0,0,0,147456
68.5,1201.178031,0.001784877,31.99214083,0.001784877,0,0,474.4203879,310.9256267,166.3505649,396,2.2,893849371,1.12613E+12,10,166.3505649,2867433472,27533312,0,0,0,0,147456
68.6,1201.051969,0.013130743,31.98211418,0.002188457,0,0.1,524.3543559,339.6485644,194.1161576,397,2.2,893850137,1.12613E+12,10,194.1161576,2867433472,27533312,0,0,0,0,147456
67.9,1200.929344,0.017601195,31.97917075,0.002200149,0,0.1,517.6951411,336.402835,185.6926048,397,2.2,893850903,1.12613E+12,10,185.6926048,2867433472,27533312,0,0,0,0,147456
68.2,1200.970906,0.001796761,31.99312344,0.001796761,0,0,487.2815386,318.5656961,164.9426447,397,2.2,893851669,1.12613E+12,10,164.9426447,2867433472,27533312,0,0,0,0,147456
68.2,1200.989969,0.004401748,31.98970695,0.006602623,0,0,495.4167895,331.6717467,193.6769324,397,2.2,893852435,1.12613E+12,10,193.6769324,2867433472,27533312,0,0,0,0,147456
69.1,1201.065719,0.00439657,31.99383777,0.002198285,0.002198285,0,472.6312437,309.5185075,169.4877623,397,2.2,893853201,1.12613E+12,10,169.4877623,2867433472,27533312,0,0,0,0,147456
67.9,1200.951625,0.003603928,31.99206559,0.003603928,0,0,502.2073156,339.1295902,193.7111102,397,2.2,893854009,1.12613E+12,10,193.7111102,2867433472,27533312,0,0,0,0,147456
68.3,1200.965781,0.001787337,31.99333681,0.001787337,0,0,488.8367384,312.4265516,156.3920095,397,2.2,893854859,1.12613E+12,10,156.3920095,2867433472,27533312,0,0,0,0,147456
69.6,1201.067469,0.002196411,31.99292931,0.002196411,0,0,481.4533918,321.1153553,176.8111225,397,2.2,893855625,1.12613E+12,10,176.8111225,2867433472,27533312,0,0,0,0,147456
69,1201.178438,0,31.99368631,0.00220327,0,0,459.1615059,304.7122661,160.3980692,397,2.2,893856391,1.12613E+12,10,160.3980692,2867433472,27533312,0,0,0,0,147456
68.6,1200.989938,0.001799203,31.99343075,0.003598406,0,0,474.9896366,307.1239809,174.3427871,397,2.2,893857157,1.12613E+12,10,174.3427871,2867433472,27533312,0,0,0,0,147456
77.1,1200.954844,0.001795294,31.99214666,0.003590589,0,0,450.4393714,293.8896975,168.0395582,397,2.2,893857965,1.12613E+12,10,168.0395582,2867433472,27533312,0,0,0,0,147456
68.5,1200.958344,0.002183346,31.994746,0.004366691,0,0,426.40739,274.0098692,131.4374034,397,2.2,893858731,1.12613E+12,10,131.4374034,2867433472,27533312,0,0,0,0,147456
74.1,1201.114156,0.001799399,31.99152123,0.003598799,0,0,425.1980689,279.4467207,151.5094262,397,2.2,893859497,1.12613E+12,10,151.5094262,2867433472,27533312,0,0,0,0,147456
68,1201.026594,0.009003531,31.98054085,0.007202825,0.001800706,0.1,561.8203122,374.1867336,278.7493088,399,2.2,893860263,1.12613E+12,10,278.7493088,2867437568,27533312,0,0,0,0,151552
68.1,1201.058406,0.002195674,31.99535571,0,0,0,426.3998133,276.6548737,128.4469056,399,2.2,893861029,1.12613E+12,10,128.4469056,2867437568,27533312,0,0,0,0,151552
68.2,1201.01,0.002188281,31.99266138,0.002188281,0,0,422.3381427,274.1915507,119.042461,399,2.2,893861837,1.12613E+12,10,119.042461,2867437568,27533312,0,0,0,0,151552
67.8,1201.03225,0.001798495,31.99341895,0.001798495,0,0,442.7893499,289.7374666,134.7072393,399,2.2,893862705,1.12613E+12,10,134.7072393,2867437568,27533312,0,0,0,0,151552
68.7,1201.036094,0.003605146,31.99206868,0.001802573,0,0,438.7463104,291.4760821,156.2830941,399,2.2,893863555,1.12613E+12,10,156.2830941,2867437568,27533312,0,0,0,0,151552
68.1,1201.00025,0.002176921,31.99420068,0.002176921,0,0,432.5541046,276.9042884,129.7444622,399,2.2,893864405,1.12613E+12,10,129.7444622,2867437568,27533312,0,0,0,0,151552
68.2,1201.073781,0.001800934,31.99359444,0.003601868,0,0,425.200543,273.7419845,122.8237062,399,2.2,893865171,1.12613E+12,10,122.8237062,2867437568,27533312,0,0,0,0,151552
68.4,1200.998906,0.0036028,31.99286357,0.0054042,0,0,432.5161342,282.9999362,144.4722781,399,2.2,893865979,1.12613E+12,10,144.4722781,2867437568,27533312,0,0,0,0,151552
69.5,1200.943969,0.010975416,31.98455715,0.004390166,0,0,527.4784904,328.8234618,178.8992799,399,2.2,893866745,1.12613E+12,10,178.8992799,2867437568,27533312,0,0,0,0,151552
79.8,1201.068719,0.015372891,31.98000646,0.004392255,0,0.1,516.968378,330.7367788,206.2163581,399,2.2,893867511,1.12613E+12,10,206.2163581,2867437568,27533312,0,0,0,0,151552
85.1,1200.994469,0.003601101,31.99218129,0.003601101,0,0,489.7497361,315.8165578,177.3542243,399,2.2,893868277,1.12613E+12,10,177.3542243,2867437568,27533312,0,0,0,0,151552
67.9,1201.040813,0.003573577,31.99244403,0.003573577,0,0,476.000396,322.3366045,180.2869368,399,2.2,893869109,1.12613E+12,10,180.2869368,2867437568,27533312,0,0,0,0,151552
86.3,1201.214375,0.004403018,31.99012667,0.004403018,0,0,500.1828353,322.0807606,175.2401131,399,2.2,893869917,1.12613E+12,10,175.2401131,2867437568,27533312,0,0,0,0,151552
67.9,1201.048188,0.00179602,31.99250269,0.00359204,0.00179602,0,452.7766198,290.7756238,138.8323392,399,2.2,893870683,1.12613E+12,10,138.8323392,2867437568,27533312,0,0,0,0,151552
79.8,1200.997688,0.003594875,31.99258881,0.001797437,0,0,431.2052393,282.9166514,137.3242196,398,2.2,893871449,1.12613E+12,10,137.3242196,2867441664,27533312,0,0,0,0,155648
67.7,1204.055563,0.00219239,31.99354911,0.00438478,0,0,409.7577146,275.3641998,129.3510174,398,2.2,893872215,1.12613E+12,10,129.3510174,2867441664,27533312,0,0,0,0,155648
68,1200.96225,0.002194889,31.99270243,0.004389778,0,0,417.2484037,279.189884,131.9128304,398,2.2,893873065,1.12613E+12,10,131.9128304,2867441664,27533312,0,0,0,0,155648
68.1,1201.168781,0.001799729,31.99378302,0.003599458,0,0,410.1582466,267.6197072,119.8619536,397,2.2,893873939,1.12613E+12,10,119.8619536,2867441664,27533312,0,0,0,0,155648
67.7,1201.046,0.001801288,31.99268245,0.005403865,0,0,429.7874011,281.181112,137.2581725,399,2.2,893874705,1.12613E+12,10,137.2581725,2867441664,27533312,0,0,0,0,155648
68.1,1200.991781,0.002195676,31.99320219,0.002195676,0,0,416.9589661,274.239994,122.738316,399,2.2,893875471,1.12613E+12,10,122.738316,2867441664,27533312,0,0,0,0,155648
67.5,1201.04475,0.001794521,31.99450733,0.001794521,0,0,415.072609,269.5369904,107.1328783,399,2.2,893876237,1.12613E+12,10,107.1328783,2867441664,27533312,0,0,0,0,155648
67.9,1200.966531,0.001799805,31.9933364,0.00359961,0,0,402.6164127,269.2508509,124.1865556,399,2.2,893877003,1.12613E+12,10,124.1865556,2867441664,27533312,0,0,0,0,155648
68.1,1201.030344,0.004375937,31.99466136,0.002187968,0,0,419.8711287,278.7471693,127.3397587,399,2.2,893877811,1.12613E+12,10,127.3397587,2867441664,27533312,0,0,0,0,155648
71.8,1200.96475,0.002195159,31.99225197,0.002195159,0,0,441.4465397,294.1513492,151.9050251,399,2.2,893878577,1.12613E+12,10,151.9050251,2867441664,27533312,0,0,0,0,155648
69.9,1200.992094,0.00360096,31.99272606,0.00180048,0,0,503.2341119,316.8844497,149.7999217,399,2.2,893879343,1.12613E+12,10,149.7999217,2867441664,27533312,0,0,0,0,155648
69.9,1201.067844,0.003597599,31.99344374,0.001798799,0,0,463.0109309,309.5733536,164.5901328,399,2.2,893880109,1.12613E+12,10,164.5901328,2867441664,27533312,0,0,0,0,155648
69.1,1200.960375,0.002190653,31.99230292,0.004381307,0,0,526.8521537,350.942682,203.0735744,399,2.2,893880977,1.12613E+12,10,203.0735744,2867441664,27533312,0,0,0,0,155648
68.7,1200.937406,0.001802361,31.99010576,0.003604722,0.001802361,0,478.7070871,317.2155397,176.2709078,399,2.2,893881869,1.12613E+12,10,176.2709078,2867441664,27533312,0,0,0,0,155648
67.7,1201.133656,0.008929018,31.98909945,0.003571607,0,0,525.7405727,340.1955812,201.0814826,399,2.2,893882719,1.12613E+12,10,201.0814826,2867445760,27533312,0,0,0,0,159744
68.2,1201.054188,0.024148433,31.97032992,0.002195312,0,0.1,520.728027,341.5905607,185.0648089,399,2.2,893883485,1.12613E+12,10,185.0648089,2867445760,27533312,0,0,0,0,159744
70.3,1200.976469,0,31.9929212,0.002195657,0,0,456.9162653,306.5137465,162.4786335,399,2.2,893884251,1.12613E+12,10,162.4786335,2867445760,27533312,0,0,0,0,159744
85.2,1200.870438,0.001799501,31.98972989,0.005398503,0,0,499.5414871,325.8896373,165.3741451,399,2.2,893885017,1.12613E+12,10,165.3741451,2867445760,27533312,0,0,0,0,159744
69.1,1201.010094,0.003596669,31.99416764,0.003596669,0,0,475.4796203,314.3488564,164.1879324,399,2.2,893885825,1.12613E+12,10,164.1879324,2867445760,27533312,0,0,0,0,159744
78,1200.880281,0.004375401,31.98855395,0.0021877,0,0,518.7037438,336.9058479,207.6127595,399,2.2,893886591,1.12613E+12,10,207.6127595,2867445760,27533312,0,0,0,0,159744
67.8,1200.978781,0.001800315,31.99159469,0.00360063,0,0,476.1832749,311.0944042,153.3868243,399,2.2,893887357,1.12613E+12,10,153.3868243,2867445760,27533312,0,0,0,0,159744
68.2,1201.026969,0.003600443,31.99173626,0.001800221,0,0,493.8007572,320.4394269,164.7202672,399,2.2,893888123,1.12613E+12,10,164.7202672,2867445760,27533312,0,0,0,0,159744
68.4,1201.037563,0.002194013,31.99309149,0.002194013,0,0,464.0336614,308.4781692,167.1837589,399,2.2,893888889,1.12613E+12,10,167.1837589,2867445760,27533312,0,0,0,0,159744
68.5,1201.061125,0,31.99271253,0.002200324,0.002200324,0,474.3898776,315.5264771,163.4840812,399,2.2,893889697,1.12613E+12,10,163.4840812,2867445760,27533312,0,0,0,0,159744
77.3,1201.07425,0.005386008,31.99109226,0.003590672,0,0,470.5575667,315.2610024,178.2768652,399,2.2,893890463,1.12613E+12,10,178.2768652,2867445760,27533312,0,0,0,0,159744
68.3,1201.083656,0.001801703,31.99284796,0.003603407,0,0,441.0570018,278.9036923,121.7951524,399,2.2,893891313,1.12613E+12,10,121.7951524,2867445760,27533312,0,0,0,0,159744
74.1,1201.087281,0.004396023,31.99425352,0.002198011,0,0,427.0736094,278.4880407,142.2113357,399,2.2,893892079,1.12613E+12,10,142.2113357,2867445760,27533312,0,0,0,0,159744
68,1200.992344,0,31.99429805,0.001798948,0,0,421.673515,275.5989014,108.8363808,399,2.2,893892845,1.12613E+12,10,108.8363808,2867445760,27533312,0,0,0,0,159744
68.1,1201.014625,0.001801423,31.99327853,0.001801423,0,0,408.0223866,269.6730741,119.4343675,398,2.2,893893653,1.12613E+12,10,119.4343675,2867445760,27533312,0,0,0,0,159744
77.9,1200.948969,0,31.99145487,0.004399265,0,0,468.0817929,312.5677762,181.46968,398,2.2,893896309,1.12613E+12,10,181.46968,2867449856,27533312,0,0,0,0,163840
69.5,1201.070281,0.002191924,31.99332954,0.002191924,0,0,438.6040861,278.155215,117.4871515,398,2.2,893897075,1.12613E+12,10,117.4871515,2867449856,27533312,0,0,0,0,163840
69.3,1200.960625,0.003597789,31.99334265,0.003597789,0,0,426.5179388,279.188461,126.462299,398,2.2,893897841,1.12613E+12,10,126.462299,2867449856,27533312,0,0,0,0,163840
69.2,1200.93475,0.00179764,31.99440287,0.003595281,0.00179764,0,420.4680768,269.6460518,111.8132295,398,2.2,893898607,1.12613E+12,10,111.8132295,2867449856,27533312,0,0,0,0,163840
68.7,1201.116563,0.002195162,31.99448224,0.004390323,0,0,409.6171792,274.6147327,137.4171244,398,2.2,893899415,1.12613E+12,10,137.4171244,2867449856,27533312,0,0,0,0,163840
68.3,1201.128156,0.001797931,31.99238253,0.003595862,0,0,435.2790721,293.7819099,135.7437833,398,2.2,893900181,1.12613E+12,10,135.7437833,2867449856,27533312,0,0,0,0,163840
70.4,1201.100281,0.005399526,31.99039316,0.003599684,0,0,523.93403,333.5107378,175.1246346,398,2.2,893901049,1.12613E+12,10,175.1246346,2867449856,27533312,0,0,0,0,163840
74.5,1201.13925,0.017533751,31.97717807,0.002191719,0,0.1,532.8068532,367.1129079,218.2951978,398,2.2,893901857,1.12613E+12,10,218.2951978,2867449856,27533312,0,0,0,0,163840
68.3,1201.073156,0.004374615,31.99374605,0.002187307,0,0,497.1749831,321.9716564,170.1725195,398,2.2,893902707,1.12613E+12,10,170.1725195,2867515392,27533312,0,0,0,0,163840
68.4,1201.106688,0.003604667,31.98962144,0.003604667,0,0,502.490645,323.879372,173.5647386,398,2.2,893903515,1.12613E+12,10,173.5647386,2867515392,27533312,0,0,0,0,163840
69.1,1201.103188,0.003600383,31.99120642,0.001800192,0,0,485.5116973,320.9741773,181.4593218,397,2.2,893904281,1.12613E+12,10,181.4593218,2867515392,27533312,0,0,0,0,163840
69,1200.956781,0.006589038,31.98977733,0.002196346,0.002196346,0,488.9065866,319.787956,175.0487644,396,2.2,893905047,1.12613E+12,10,175.0487644,2867515392,27533312,0,0,0,0,163840
68,1201.110906,0.004392129,31.99446592,0.002196065,0,0,438.993324,283.7315531,126.054111,396,2.2,893905813,1.12613E+12,10,126.054111,2867515392,27533312,0,0,0,0,163840
67.7,1200.994594,0.001794504,31.99241427,0.003589008,0,0,426.9124611,275.4563378,123.6413139,396,2.2,893906579,1.12613E+12,10,123.6413139,2867515392,27533312,0,0,0,0,163840
68.1,1201.010313,0.002184049,31.99413976,0.002184049,0,0,418.2454614,281.7423735,134.7558484,396,2.2,893907387,1.12613E+12,10,134.7558484,2867519488,27533312,0,0,0,0,167936
68.3,1201.014281,0.00218992,31.99254726,0.004379841,0,0,415.4279017,272.645091,122.1975589,396,2.2,893908153,1.12613E+12,10,122.1975589,2867519488,27533312,0,0,0,0,167936
67.5,1201.065688,0.003591802,31.99218424,0.003591802,0,0,440.7141581,293.8094387,152.4720131,397,2.2,893909081,1.12613E+12,11,152.4720131,2867519488,27533312,0,0,0,0,167936
68,1201.125469,0.003594323,31.99307014,0.003594323,0,0,429.8810459,281.7949331,125.6215933,397,2.2,893910051,1.12613E+12,12,125.6215933,2867519488,27533312,0,0,0,0,167936
67.5,1201.012594,0,31.99460867,0.002189462,0.002189462,0,432.6376975,283.5353331,135.0898074,397,2.2,893910979,1.12613E+12,12,135.0898074,2867519488,27533312,0,0,0,0,167936
68,1201.091406,0.001800821,31.99339027,0.001800821,0,0,410.0469978,275.3455686,130.9197046,397,2.2,893912213,1.12613E+12,11,130.9197046,2867519488,27533312,0,0,0,0,167936
68.2,1201.099438,0,31.99339129,0.001801328,0,0,424.7532045,273.2614976,118.3472669,397,2.2,893913159,1.12613E+12,12,118.3472669,2867519488,27533312,0,0,0,0,167936
67.9,1201.07775,0.002177919,31.99363002,0.004355838,0,0,408.7953952,278.5558393,135.4665614,397,2.2,893914171,1.12613E+12,12,135.4665614,2867519488,27533312,0,0,0,0,167936
68.1,1201.127031,0.004398237,31.99497194,0.004398237,0,0,484.4657583,316.2332095,167.1329897,397,2.2,893915159,1.12613E+12,12,167.1329897,2867519488,27533312,0,0,0,0,167936
67.7,1200.9425,0.001794724,31.99095172,0.003589448,0,0,503.0610809,330.5881238,186.2923304,397,2.2,893916087,1.12613E+12,11,186.2923304,2867519488,27533312,0,0,0,0,167936
68.1,1201.054438,0.001799749,31.99234027,0.001799749,0.001799749,0,482.3327628,319.275493,187.5338578,397,2.2,893917219,1.12613E+12,12,187.5338578,2867519488,27533312,0,0,0,0,167936
68.4,1200.960281,0.002190276,31.99336609,0.002190276,0,0,465.4337163,309.7050705,154.8525353,397,2.2,893918147,1.12613E+12,12,154.8525353,2867519488,27533312,0,0,0,0,167936
78.1,1200.929281,0.0035983,31.99248099,0.005397449,0,0,476.2349409,319.169167,187.4714048,397,2.2,893919093,1.12613E+12,11,187.4714048,2867519488,27533312,0,0,0,0,167936
86.2,1201.136,0.028586355,31.95954459,0.010719883,0,0.1,519.3783325,1743.231645,180.0940348,396,2.2,893920081,1.12613E+12,12,180.0940348,2867519488,27533312,0,0,0,0,167936
67.7,1200.999375,0.002188352,31.9915162,0.002188352,0,0,431.7618268,290.6131302,154.497643,395,2.2,893921027,1.12613E+12,12,154.497643,2867519488,27533312,0,0,0,0,167936
67.9,1200.928938,0.002190844,31.99509251,0.002190844,0.002190844,0,411.2215053,268.5975309,117.6483476,395,2.2,893922015,1.12613E+12,12,117.6483476,2867523584,27533312,0,0,0,0,172032
68.2,1201.039406,0.001793806,31.9925349,0.003587613,0,0,449.3484716,296.5161771,167.9002672,395,2.2,893923045,1.12613E+12,12,167.9002672,2867523584,27533312,0,0,0,0,172032
78.1,1201.033625,0.006578326,31.9903974,0.002192775,0,0,473.4201658,311.8126335,172.1328532,395,2.2,893924177,1.12613E+12,12,172.1328532,2867523584,27533312,0,0,0,0,172032
71.1,1201.129844,0.00219576,31.99222876,0.004391521,0,0,432.3452192,277.3245362,126.475798,396,2.2,893925189,1.12613E+12,12,126.475798,2867523584,27533312,0,0,0,0,172032
68.6,1200.93925,0.003587786,31.99049093,0.003587786,0,0,450.6258802,290.9694179,148.7137161,397,2.2,893926205,1.12613E+12,11,148.7137161,2867523584,27533312,0,0,0,0,172032
68.9,1200.987063,0.001798538,31.99418425,0.001798538,0,0,416.3614399,270.5000456,116.9049399,397,2.2,893927193,1.12613E+12,12,116.9049399,2867523584,27533312,0,0,0,0,172032
68.6,1201.079906,0.002189694,31.9936131,0.002189694,0,0,417.5745684,273.4927299,137.074819,397,2.2,893928181,1.12613E+12,12,137.074819,2867523584,27533312,0,0,0,0,172032
67.5,1200.958156,0.002194377,31.99401023,0.004388753,0,0,416.4926709,273.1998816,131.4431559,397,2.2,893929127,1.12613E+12,12,131.4431559,2867523584,27533312,0,0,0,0,172032
67.8,1201.034,0.00179788,31.99327161,0.00179788,0.00179788,0,442.4582267,285.6831053,143.6505986,397,2.2,893930055,1.12613E+12,12,143.6505986,2867523584,27533312,0,0,0,0,172032
80.1,1201.021594,0.002191449,31.99296282,0.004382898,0,0,500.7460788,329.1556282,192.8475052,397,2.2,893931145,1.12613E+12,12,192.8475052,2867523584,27533312,0,0,0,0,172032
69.5,1201.263281,0.002195063,31.99304253,0.004390126,0,0,486.8649628,320.9182036,180.8731873,397,2.2,893932073,1.12613E+12,12,180.8731873,2867523584,27533312,0,0,0,0,172032
69,1201.1445,0.001793408,31.99259968,0.003586815,0,0,472.3835841,317.9711824,196.5574822,397,2.2,893933103,1.12613E+12,11,196.5574822,2867523584,27533312,0,0,0,0,172032
68.7,1201.074938,0.001786815,31.99113168,0.00357363,0,0,478.6876775,313.0499481,159.5625592,397,2.2,893934049,1.12613E+12,12,159.5625592,2867523584,27533312,0,0,0,0,172032
69.1,1201.083031,0.002187268,31.99316523,0.002187268,0.002187268,0,472.0123782,316.0601884,192.0421075,397,2.2,893934995,1.12613E+12,12,192.0421075,2867523584,27533312,0,0,0,0,172032
68.7,1201.133594,0.001800937,31.99364053,0.001800937,0,0,429.1632164,276.984065,118.1414477,397,2.2,893936025,1.12613E+12,10,118.1414477,2867527680,27533312,0,0,0,0,176128
67.9,1200.965219,0.001798505,31.99360308,0.00359701,0,0,421.3896903,276.9697495,132.1901077,397,2.2,893936833,1.12613E+12,10,132.1901077,2867527680,27533312,0,0,0,0,176128
68.2,1200.969875,0.002180333,31.99420904,0.004360666,0,0,427.9994026,283.443313,136.7068902,397,2.2,893937599,1.12613E+12,10,136.7068902,2867527680,27533312,0,0,0,0,176128
68.4,1200.882188,0.00218766,31.9945291,0.00437532,0,0,422.8746991,272.8012156,133.0097346,397,2.2,893938365,1.12613E+12,10,133.0097346,2867527680,27533312,0,0,0,0,176128
67.7,1200.953813,0.003596287,31.99436965,0.003596287,0,0,433.3526154,282.4883647,134.8607724,397,2.2,893939131,1.12613E+12,10,134.8607724,2867527680,27533312,0,0,0,0,176128
68.2,1201.089844,0.03243854,31.96457711,0.003604282,0.001802141,0.1,508.9246534,329.4313974,160.0301318,397,2.2,893939897,1.12613E+12,10,160.0301318,2867527680,27533312,0,0,0,0,176128
68.7,1200.995656,0.0021887,31.99441094,0.0021887,0,0,411.9132671,258.0476843,118.627519,397,2.2,893940663,1.12613E+12,10,118.627519,2867527680,27533312,0,0,0,0,176128
68.4,1201.064,0.003602918,31.99391251,0.003602918,0,0,390.7364653,257.6086424,151.1424133,397,2.2,893941471,1.12613E+12,10,151.1424133,2867527680,27533312,0,0,0,0,176128
68.3,1201.041688,0.003605443,31.99470432,0.003605443,0,0,411.2008145,260.8538267,137.1871196,397,2.2,893942237,1.12613E+12,10,137.1871196,2867527680,27533312,0,0,0,0,176128
71.6,1201.033719,0.006532438,31.99152699,0.002177479,0,0,424.8262263,273.4914096,143.9313868,397,2.2,893943003,1.12613E+12,10,143.9313868,2867527680,27533312,0,0,0,0,176128
70.1,1201.170469,0.002193493,31.99209991,0.004386987,0,0,515.4709277,326.1724551,176.1375127,397,2.2,893943871,1.12613E+12,10,176.1375127,2867527680,27533312,0,0,0,0,176128
85.3,1201.099219,0.003603473,31.98983244,0.003603473,0,0,495.6577248,337.4652558,205.3979667,397,2.2,893944721,1.12613E+12,10,205.3979667,2867593216,27533312,0,0,0,0,176128
67.9,1201.01225,0.001801283,31.99258448,0.005403849,0.001801283,0,471.5758469,316.3052663,180.1282838,397,2.2,893945613,1.12613E+12,10,180.1282838,2867593216,27533312,0,0,0,0,176128
68.2,1201.029344,0.002200978,31.99342172,0.004401957,0,0,473.6505471,309.8977558,156.4895627,397,2.2,893946379,1.12613E+12,10,156.4895627,2867593216,27533312,0,0,0,0,176128
76.4,1201.010906,0.00180007,31.99264707,0.00180007,0,0,469.4582995,305.8319213,172.266715,397,2.2,893947145,1.12613E+12,10,172.266715,2867597312,27533312,0,0,0,0,180224
68.3,1201.005563,0,31.99102649,0.003576814,0,0,497.8925411,317.0845816,152.7299677,397,2.2,893947911,1.12613E+12,10,152.7299677,2867597312,27533312,0,0,0,0,180224
85.1,1201.064688,0.002192378,31.99337376,0.004384756,0,0,471.7997692,312.6331185,173.4171085,397,2.2,893948719,1.12613E+12,10,173.4171085,2867597312,27533312,0,0,0,0,180224
70.1,1200.946375,0.010905094,31.97809908,0.008724076,0.002181019,0.1,610.0309857,422.2452586,331.0786687,398,2.2,893949569,1.12613E+12,10,331.0786687,2867605504,27533312,0,0,0,0,180224
69.2,1201.038563,0.003596525,31.99108637,0.003596525,0,0,484.4518645,327.2837392,177.6683156,398,2.2,893950335,1.12613E+12,10,177.6683156,2867605504,27533312,0,0,0,0,180224
76.9,1201.121938,0.004383234,31.99322527,0.004383234,0,0,488.9497574,322.8251872,181.9042127,398,2.2,893951101,1.12613E+12,10,181.9042127,2867605504,27533312,0,0,0,0,180224
69.5,1200.979406,0.002200524,31.99341955,0.004401048,0,0,480.374406,314.4548906,155.5770522,398,2.2,893951867,1.12613E+12,10,155.5770522,2867605504,27533312,0,0,0,0,180224
68.1,1200.941063,0.001802834,31.99128582,0.003605668,0,0,480.9960585,313.5127982,170.5480777,398,2.2,893952675,1.12613E+12,10,170.5480777,2867605504,27533312,0,0,0,0,180224
68,1201.046469,0.001800078,31.99457961,0.003600155,0,0,474.3204527,312.6734825,160.0269004,398,2.2,893953441,1.12613E+12,10,160.0269004,2867605504,27533312,0,0,0,0,180224
68.3,1201.011313,0.00219177,31.99327039,0.004383541,0,0,463.7785856,312.9847922,173.14985,398,2.2,893954291,1.12613E+12,10,173.14985,2867605504,27533312,0,0,0,0,180224
68.3,1201.127125,0.002189019,31.9925083,0.002189019,0,0,465.8231794,305.8059124,151.9178978,398,2.2,893955057,1.12613E+12,10,151.9178978,2867605504,27533312,0,0,0,0,180224
68,1201.157875,0,31.99218608,0.003596244,0,0,479.7389415,309.8164153,163.9887236,398,2.2,893955823,1.12613E+12,10,163.9887236,2867605504,27533312,0,0,0,0,180224
67.9,1201.026188,0.025201264,31.96780287,0.00180009,0,0.1,510.5055968,472.1636743,165.4282946,398,2.2,893956697,1.12613E+12,10,165.4282946,2867605504,27533312,0,0,0,0,180224
70,1201.141813,0.002192427,31.9940822,0.002192427,0,0,413.9301528,272.2993908,119.9257381,398,2.2,893957463,1.12613E+12,10,119.9257381,2867605504,27533312,0,0,0,0,180224
69.1,1201.159313,0.00359835,31.99292996,0.00359835,0.001799175,0,423.1659615,280.1315485,137.0971355,399,2.2,893958229,1.12613E+12,10,137.0971355,2867609600,27533312,0,0,0,0,188416
68.7,1201.013094,0.003596483,31.99430893,0.001798241,0,0,422.0472294,274.5914441,118.5041006,399,2.2,893958995,1.12613E+12,10,118.5041006,2867613696,27533312,0,0,0,0,192512
68.8,1201.1225,0.002191709,31.99456456,0.002191709,0,0,427.6023802,284.045456,133.0367221,398,2.2,893959761,1.12613E+12,10,133.0367221,2867613696,27533312,0,0,0,0,192512
68.8,1201.206188,0.004388592,31.99064352,0.002194296,0,0,464.093635,297.5465575,147.6761307,398,2.2,893960569,1.12613E+12,10,147.6761307,2867613696,27533312,0,0,0,0,192512
67.5,1201.028906,0.001800077,31.99276801,0.003600154,0,0,405.3773339,265.691361,112.1447953,398,2.2,893961335,1.12613E+12,10,112.1447953,2867613696,27533312,0,0,0,0,192512
